Week,Rank,Cover,Genre,Song,Artist,Last_Week,Peak,Weeks_on_Chart
2026-01-31,70,https://charts-static.billboard.com/img/2025/10/tame-impala-nyr-dracula-dtm-180x180.jpg,Alternative,Dracula,Tame Impala,75,30,17
2026-01-31,71,https://charts-static.billboard.com/img/2025/05/youngboy-never-broke-again-ak3-shotcallin-a7o-180x180.jpg,Hip-Hop/Rap,Shot Callin,YoungBoy Never Broke Again,66,43,19
2026-01-31,72,https://charts-static.billboard.com/img/2025/06/alexwarren-vcb-bloodline-b68-180x180.jpg,Pop,Bloodline,Alex WarrenWithJelly Roll,92,32,17
2026-01-31,73,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,Don't Be Dumb / Trip Baby,A$AP Rocky,-,73,1
2026-01-31,74,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Bad News,Zach Bryan,35,35,2
2026-01-31,75,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-elizabethtaylor-fes-180x180.jpg,Pop,Elizabeth Taylor,Taylor Swift,78,3,16
2026-01-31,76,https://charts-static.billboard.com/img/2013/08/metro-boomin-koo-180x180.jpg,Hip-Hop/Rap,Take Me Thru Dere,"Metro Boomin,Quavo, Breskii & YKNIECE",76,51,17
2026-01-31,77,https://charts-static.billboard.com/img/2025/09/oliviadean-8k4-nicetoeachother-lqm-180x180.jpg,Pop,Nice To Each Other,Olivia Dean,81,69,13
2026-01-31,78,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,Let Alone The One You Love,Olivia Dean,84,71,8
2026-01-31,79,https://charts-static.billboard.com/img/2025/02/georgebirge-000-itwontbelong-plv-180x180.jpg,Country,It Won't Be Long,George Birge,-,79,3
2026-01-31,80,https://charts-static.billboard.com/img/2017/06/youngboy-never-broke-again-ak3-180x180.jpg,Hip-Hop/Rap,Headtap,YoungBoy Never Broke Again,-,80,1
2026-01-31,81,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,Air Force (Black Demarco),A$AP Rocky,-,81,1
2026-01-31,82,https://charts-static.billboard.com/img/2025/07/zara-larsson-zej-midnightsun-5mk-180x180.jpg,Pop,Midnight Sun,Zara Larsson,-,82,1
2026-01-31,83,https://charts-static.billboard.com/img/2017/06/youngboy-never-broke-again-ak3-180x180.jpg,Hip-Hop/Rap,Another Episode,YoungBoy Never Broke Again,-,83,1
2026-01-31,84,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Appetite,Zach Bryan,38,38,2
2026-01-31,85,https://charts-static.billboard.com/img/2026/01/katseye-xrz-internetgirl-tke-180x180.jpg,Pop,Internet Girl,KATSEYE,59,29,3
2026-01-31,86,https://charts-static.billboard.com/img/2024/09/chasematthew-iyz-darlin-vto-180x180.jpg,Country,Darlin',Chase Matthew,99,52,17
2026-01-31,87,https://charts-static.billboard.com/img/2025/11/esdeekid-laa-180x180.jpg,Electronic,Phantom,EsDeeKid & Rico Ace,88,67,5
2026-01-31,88,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,Whiskey (Release Me),A$AP RockyFeaturingGorillaz&Westside Gunn,-,88,1
2026-01-31,89,https://charts-static.billboard.com/img/2013/09/ty-dolla-sign-c0d-180x180.jpg,Pop,Don't Kill The Party,Ty Dolla $ignFeaturingQuavo&Juicy J,-,89,2
2026-01-31,90,https://charts-static.billboard.com/img/2017/06/youngboy-never-broke-again-ak3-180x180.jpg,Hip-Hop/Rap,Anti-Social,YoungBoy Never Broke Again,-,90,1
2026-01-31,91,https://charts-static.billboard.com/img/2025/09/pitbull-zjw-damnilovemiami-db8-180x180.jpg,Hip-Hop/Rap,Damn I Love Miami,PitbullXLil Jon,-,91,1
2026-01-31,92,https://charts-static.billboard.com/img/2025/06/addisonrae-byp-fameisagun-v70-180x180.jpg,Pop,Fame Is A Gun,Addison Rae,-,73,5
2026-01-31,93,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg,Hip-Hop/Rap,Mrs. Trendsetter,Lil Baby,-,93,1
2026-01-31,94,https://charts-static.billboard.com/img/2016/10/bad-bunny-74k-180x180.jpg,Pop,Voy A Llevarte Pa PR,Bad Bunny,-,17,15
2026-01-31,95,https://charts-static.billboard.com/img/2025/11/shakira-5cv-zoo-7lp-180x180.jpg,Soundtrack,Zoo,Shakira,80,77,4
2026-01-31,96,https://charts-static.billboard.com/img/2025/04/phil-wickham-40z-whatanawesomegod-7dq-180x180.jpg,Christian,What An Awesome God,Phil Wickham,96,86,7
2026-01-31,97,https://charts-static.billboard.com/img/1995/03/jeff-buckley-31d-180x180.jpg,Alternative,"Lover, You Should've Come Over",Jeff Buckley,-,97,1
2026-01-31,98,https://charts-static.billboard.com/img/2026/01/doechii-h8h-girlgetup-8f8-180x180.jpg,R&B/Soul,"Girl, Get Up.",Doechii&SZA,91,57,3
2026-01-31,99,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,Father Figure,Taylor Swift,98,4,15
2026-01-31,100,https://charts-static.billboard.com/img/2018/09/themarias-mjs-180x180.jpg,Alternative,Sienna,The Marias,-,74,16
2026-01-24,1,https://charts-static.billboard.com/img/2010/01/bruno-mars-8dl-180x180.jpg,Pop,I Just Might,Bruno Mars,-,1,1
2026-01-24,2,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-thefateofophelia-ki7-180x180.jpg,Pop,The Fate Of Ophelia,Taylor Swift,1,1,15
2026-01-24,3,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-golden-ozh-180x180.jpg,K-Pop,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",3,1,30
2026-01-24,4,https://charts-static.billboard.com/img/2025/08/oliviadean-8k4-manineed-jej-180x180.jpg,Pop,Man I Need,Olivia Dean,4,4,21
2026-01-24,5,https://charts-static.billboard.com/img/2025/02/alexwarren-vcb-ordinary-jb8-180x180.jpg,Pop,Ordinary,Alex Warren,2,1,48
2026-01-24,6,https://charts-static.billboard.com/img/2025/11/ellalangley-0yx-choosintexas-3s2-180x180.jpg,Country,Choosin' Texas,Ella Langley,5,5,13
2026-01-24,7,https://charts-static.billboard.com/img/2024/02/djo-fyo-endofbeginning-lak-180x180.jpg,Alternative,End Of Beginning,Djo,6,6,24
2026-01-24,8,https://charts-static.billboard.com/img/2025/02/sombr-2ps-backtofriends-xkb-180x180.jpg,Alternative,Back To Friends,sombr,8,7,42
2026-01-24,9,https://charts-static.billboard.com/img/2025/06/kehlani-b5q-folded-beh-180x180.jpg,R&B/Soul,Folded,Kehlani,7,6,31
2026-01-24,10,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-opalite-05j-180x180.jpg,Pop,Opalite,Taylor Swift,9,2,15
2026-01-24,11,https://charts-static.billboard.com/img/2024/10/leonthomas-y3w-mutt-ch5-180x180.jpg,R&B/Soul,Mutt,Leon Thomas,10,6,49
2026-01-24,12,https://charts-static.billboard.com/img/2026/01/lil-uzi-vert-z30-whatyousaying-y59-180x180.jpg,Hip-Hop/Rap,What You Saying,Lil Uzi Vert,14,12,3
2026-01-24,13,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Country,Plastic Cigarette,Zach Bryan,-,13,1
2026-01-24,14,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-igotbetter-8s9-180x180.jpg,Country,I Got Better,Morgan Wallen,12,7,31
2026-01-24,15,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Daisies,Justin Bieber,11,2,26
2026-01-24,16,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,So Easy (To Fall In Love),Olivia Dean,15,14,16
2026-01-24,17,https://charts-static.billboard.com/img/2015/07/luke-combs-vjy-180x180.jpg,Country,Sleepless In A Hotel Room,Luke Combs,-,17,1
2026-01-24,18,https://charts-static.billboard.com/img/2025/10/raye-azb-whereismyhusband-mtb-180x180.jpg,Pop,Where Is My Husband!,RAYE,13,13,16
2026-01-24,19,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-20cigarettes-37w-180x180.jpg,Country,20 Cigarettes,Morgan Wallen,16,15,34
2026-01-24,20,https://charts-static.billboard.com/img/2025/12/poohshiesty-klv-fdo-1pe-180x180.jpg,Hip-Hop/Rap,FDO,Pooh Shiesty,17,12,5
2026-01-24,21,https://charts-static.billboard.com/img/2025/11/siennaspiro-o5d-dieonthishill-f28-180x180.jpg,Pop,Die On This Hill,Sienna Spiro,54,21,4
2026-01-24,22,https://charts-static.billboard.com/img/2025/08/chris-brown-cyh-itdepends-6sf-180x180.jpg,R&B/Soul,It Depends,Chris BrownFeaturingBryson Tiller,18,16,24
2026-01-24,23,https://charts-static.billboard.com/img/2025/10/tatemcrae-vd8-titfortat-qq9-180x180.jpg,Pop,Tit For Tat,Tate McRae,20,3,16
2026-01-24,24,https://charts-static.billboard.com/img/2025/07/katseye-xrz-gabriela-iea-180x180.jpg,Pop,Gabriela,KATSEYE,21,21,26
2026-01-24,25,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Country,Say Why,Zach Bryan,-,25,1
2026-01-24,26,https://charts-static.billboard.com/img/2025/11/oliviadean-8k4-acoupleminutes-of9-180x180.jpg,Pop,A Couple Minutes,Olivia Dean,28,26,12
2026-01-24,27,https://charts-static.billboard.com/img/2016/09/gunna-t8f-180x180.jpg,Pop,wgft,GunnaFeaturingBurna Boy,25,25,23
2026-01-24,28,https://charts-static.billboard.com/img/2025/11/esdeekid-laa-180x180.jpg,Pop,4 Raws,EsDeeKid,36,28,5
2026-01-24,29,https://charts-static.billboard.com/img/2025/07/meganmoroney-ugl-6monthslater-74i-180x180.jpg,Pop,6 Months Later,Megan Moroney,34,29,30
2026-01-24,30,https://charts-static.billboard.com/img/1984/09/prince-5k7-purplerain-6pm-180x180.jpg,Pop,Purple Rain,PrinceAnd The Revolution,27,2,20
2026-01-24,31,https://charts-static.billboard.com/img/2023/02/bigxthaplug-b4l-180x180.jpg,Hip-Hop/Rap,Hell At Night,BigXthaPlug Featuring Ella Langley,26,26,23
2026-01-24,32,https://charts-static.billboard.com/img/2024/05/mylessmith-w4f-180x180.jpg,Singer/Songwriter,Nice To Meet You,Myles Smith,31,26,31
2026-01-24,33,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Yukon,Justin Bieber,33,17,27
2026-01-24,34,https://charts-static.billboard.com/img/2021/01/mariahthescientist-nuo-180x180.jpg,R&B/Soul,Is It A Crime,Mariah The Scientist&Kali Uchis,30,27,23
2026-01-24,35,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Bad News,Zach Bryan,-,35,1
2026-01-24,36,https://charts-static.billboard.com/img/2024/11/maxmcnown-0ht-bettermeforyoubrowneyes-h8h-180x180.jpg,Country,Better Me For You (Brown Eyes),Max McNown,37,32,31
2026-01-24,37,https://charts-static.billboard.com/img/2025/03/russell-dickerson-aem-happentome-tcj-180x180.jpg,Pop,Happen To Me,Russell Dickerson,32,28,39
2026-01-24,38,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Appetite,Zach Bryan,-,38,1
2026-01-24,39,https://charts-static.billboard.com/img/2025/05/cody-johnson-0vx-thefall-rvi-180x180.jpg,Country,The Fall,Cody Johnson,35,34,16
2026-01-24,40,https://charts-static.billboard.com/img/2024/11/riley-green-flo-dontmindifido-5mc-180x180.jpg,Pop,Don't Mind If I Do,Riley GreenFeaturing Ella Langley,24,23,24
2026-01-24,41,https://charts-static.billboard.com/img/2024/11/hudsonwestbrook-9ly-houseagain-zq0-180x180.jpg,Country,House Again,Hudson Westbrook,38,33,39
2026-01-24,42,https://charts-static.billboard.com/img/2008/04/she-him-5u4-180x180.jpg,Rock,I Thought I Saw Your Face Today,She & Him,40,40,6
2026-01-24,43,https://charts-static.billboard.com/img/2025/06/discolines-hzk-nobrokeboys-gbu-180x180.jpg,Pop,No Broke Boys,Disco Lines &Tinashe,47,36,23
2026-01-24,44,https://charts-static.billboard.com/img/2025/07/sajaboysandrewchoineckwavdannychungkevinwoosamuillee-bpl-sodapop-81d-180x180.jpg,Pop,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",39,3,25
2026-01-24,45,https://charts-static.billboard.com/img/2019/01/shaboozey-2wm-180x180.jpg,Country,Amen,Shaboozey&Jelly Roll,42,39,36
2026-01-24,46,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Runny Eggs,Zach Bryan,-,46,1
2026-01-24,47,https://charts-static.billboard.com/img/2025/11/tyla-8f0-chanel-gkl-180x180.jpg,Pop,Chanel,Tyla,55,47,5
2026-01-24,48,https://charts-static.billboard.com/img/2016/01/zara-larsson-zej-lushlife-cik-180x180.jpg,Pop,Lush Life,Zara Larsson,70,48,5
2026-01-24,49,https://charts-static.billboard.com/img/2025/10/luke-combs-s5l-dayslikethese-eep-180x180.jpg,Country,Days Like These,Luke Combs,44,44,12
2026-01-24,50,https://charts-static.billboard.com/img/2025/09/jason-aldean-903-howfardoesagoodbyego-vgz-180x180.jpg,Country,How Far Does A Goodbye Go,Jason Aldean,52,49,14
2026-01-24,51,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Skin,Zach Bryan,-,51,1
2026-01-24,52,https://charts-static.billboard.com/img/2025/04/hardy-rmc-favoritecountrysong-jny-180x180.jpg,Country,Favorite Country Song,HARDY,51,42,12
2026-01-24,53,https://charts-static.billboard.com/img/2025/11/cody-johnson-0vx-travelinsoldier-cvg-180x180.jpg,Country,Travelin' Soldier,Cody Johnson,48,12,10
2026-01-24,54,https://charts-static.billboard.com/img/2025/08/sombr-2ps-12to12-142-180x180.jpg,Alternative,12 To 12,sombr,43,41,22
2026-01-24,55,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-howitsdone-3mh-180x180.jpg,K-Pop,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",50,8,25
2026-01-24,56,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Deann's Denim,Zach Bryan,-,56,1
2026-01-24,57,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Drowning,Zach Bryan,-,57,1
2026-01-24,58,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Dry Deserts,Zach Bryan,-,58,1
2026-01-24,59,https://charts-static.billboard.com/img/2026/01/katseye-xrz-internetgirl-tke-180x180.jpg,Pop,Internet Girl,KATSEYE,29,29,2
2026-01-24,60,https://charts-static.billboard.com/img/2016/03/cardi-b-tfu-180x180.jpg,Hip-Hop/Rap,ErrTime,Cardi B,59,43,16
2026-01-24,61,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Santa Fe,Zach Bryan,-,61,1
2026-01-24,62,https://charts-static.billboard.com/img/2014/06/sabrina-carpenter-l0r-180x180.jpg,Pop,When Did You Get Hot?,Sabrina Carpenter,64,17,18
2026-01-24,63,https://charts-static.billboard.com/img/2026/01/siennaspiro-o5d-youstoletheshow-18f-180x180.jpg,Pop,You Stole The Show,Sienna Spiro,81,63,2
2026-01-24,64,https://charts-static.billboard.com/img/2026/01/aap-rocky-u7u-punkrocky-ojx-180x180.jpg,Pop,Punk Rocky,A$AP Rocky,-,64,1
2026-01-24,65,https://charts-static.billboard.com/img/2025/10/david-guetta-0qb-gonegonegone-bic-180x180.jpg,Pop,Gone Gone Gone,"David Guetta,Teddy Swims&Tones And I",56,56,7
2026-01-24,66,https://charts-static.billboard.com/img/2025/05/youngboy-never-broke-again-ak3-shotcallin-a7o-180x180.jpg,Hip-Hop/Rap,Shot Callin,YoungBoy Never Broke Again,58,43,18
2026-01-24,67,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-iaintcomingback-l13-180x180.jpg,Country,I Ain't Coming Back,Morgan WallenFeaturingPost Malone,61,8,31
2026-01-24,68,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,With Heaven On Top,Zach Bryan,-,68,1
2026-01-24,69,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,South And Pine,Zach Bryan,-,69,1
2026-01-24,70,https://charts-static.billboard.com/img/2025/11/meganmoroney-ugl-beautifulthings-3dm-180x180.jpg,Country,Beautiful Things,Megan Moroney,60,60,7
2026-01-24,71,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Cannonball,Zach Bryan,-,71,1
2026-01-24,72,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Slicked Back,Zach Bryan,-,72,1
2026-01-24,73,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Anyways,Zach Bryan,-,73,1
2026-01-24,74,https://charts-static.billboard.com/img/2025/09/sabrina-carpenter-l0r-tears-3zb-180x180.jpg,Pop,Tears,Sabrina Carpenter,53,3,20
2026-01-24,75,https://charts-static.billboard.com/img/2025/10/tame-impala-nyr-dracula-dtm-180x180.jpg,Alternative,Dracula,Tame Impala,66,30,16
2026-01-24,76,https://charts-static.billboard.com/img/2013/08/metro-boomin-koo-180x180.jpg,Hip-Hop/Rap,Take Me Thru Dere,"Metro Boomin,Quavo, Breskii & YKNIECE",65,51,16
2026-01-24,77,https://charts-static.billboard.com/img/2020/02/thekidlaroi-58q-180x180.jpg,Pop,Rather Be,The Kid LaroiFeaturing Lithe,-,77,1
2026-01-24,78,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-elizabethtaylor-fes-180x180.jpg,Pop,Elizabeth Taylor,Taylor Swift,62,3,15
2026-01-24,79,https://charts-static.billboard.com/img/2016/03/daniel-caesar-2qj-180x180.jpg,R&B/Soul,Who Knows,Daniel Caesar,85,79,3
2026-01-24,80,https://charts-static.billboard.com/img/2025/11/shakira-5cv-zoo-7lp-180x180.jpg,Soundtrack,Zoo,Shakira,77,77,3
2026-01-24,81,https://charts-static.billboard.com/img/2025/09/oliviadean-8k4-nicetoeachother-lqm-180x180.jpg,Pop,Nice To Each Other,Olivia Dean,69,69,12
2026-01-24,82,https://charts-static.billboard.com/img/2025/08/alexwarren-vcb-eternity-s7w-180x180.jpg,Pop,Eternity,Alex Warren,74,16,20
2026-01-24,83,https://charts-static.billboard.com/img/2025/05/pinkpantheress-j53-stateside-ska-180x180.jpg,Pop,Stateside,PinkPantheressWithZara Larsson,100,83,2
2026-01-24,84,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,Let Alone The One You Love,Olivia Dean,71,71,7
2026-01-24,85,https://charts-static.billboard.com/img/2024/03/tuckerwetmore-ras-180x180.jpg,Country,Brunette,Tucker Wetmore,75,75,3
2026-01-24,86,https://charts-static.billboard.com/img/2025/04/blake-shelton-d4t-staycountryordietryin-k52-180x180.jpg,Pop,Stay Country Or Die Tryin',Blake Shelton,63,63,3
2026-01-24,87,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,If They Come Lookin',Zach Bryan,-,87,1
2026-01-24,88,https://charts-static.billboard.com/img/2025/11/esdeekid-laa-180x180.jpg,Electronic,Phantom,EsDeeKid & Rico Ace,72,67,4
2026-01-24,89,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,Rivers And Creeks,Zach Bryan,-,89,1
2026-01-24,90,https://charts-static.billboard.com/img/2025/09/ed-sheeran-5jf-camera-2jx-180x180.jpg,Pop,Camera,Ed Sheeran,67,58,18
2026-01-24,91,https://charts-static.billboard.com/img/2026/01/doechii-h8h-girlgetup-8f8-180x180.jpg,R&B/Soul,"Girl, Get Up.",Doechii&SZA,57,57,2
2026-01-24,92,https://charts-static.billboard.com/img/2025/06/alexwarren-vcb-bloodline-b68-180x180.jpg,Pop,Bloodline,Alex WarrenWithJelly Roll,83,32,16
2026-01-24,93,https://charts-static.billboard.com/img/2025/12/h3adband-aka-boo-efn-180x180.jpg,Hip-Hop/Rap,BOO,H3adband,90,90,3
2026-01-24,94,https://charts-static.billboard.com/img/2016/08/21-savage-6vl-180x180.jpg,Electronic,Mr Recoup,21 Savage&Drake,73,51,5
2026-01-24,95,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Pop,You Can Still Come Home,Zach Bryan,-,95,1
2026-01-24,96,https://charts-static.billboard.com/img/2025/04/phil-wickham-40z-whatanawesomegod-7dq-180x180.jpg,Christian,What An Awesome God,Phil Wickham,86,86,6
2026-01-24,97,https://charts-static.billboard.com/img/2025/08/loeshimmy-000-3am-fvs-180x180.jpg,Hip-Hop/Rap,3am,Loe Shimmy &Don Toliver,82,71,9
2026-01-24,98,https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg,Pop,Father Figure,Taylor Swift,76,4,14
2026-01-24,99,https://charts-static.billboard.com/img/2024/09/chasematthew-iyz-darlin-vto-180x180.jpg,Country,Darlin',Chase Matthew,80,52,16
2026-01-24,100,https://charts-static.billboard.com/img/2025/11/icespice-l5c-bigguy-i7d-180x180.jpg,Pop,Big Guy,Ice Spice,-,100,1
2026-01-17,1,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-thefateofophelia-ki7-180x180.jpg,Pop,The Fate Of Ophelia,Taylor Swift,1,1,14
2026-01-17,2,https://charts-static.billboard.com/img/2025/02/alexwarren-vcb-ordinary-jb8-180x180.jpg,Pop,Ordinary,Alex Warren,3,1,47
2026-01-17,3,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-golden-ozh-180x180.jpg,K-Pop,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",2,1,29
2026-01-17,4,https://charts-static.billboard.com/img/2025/08/oliviadean-8k4-manineed-jej-180x180.jpg,Pop,Man I Need,Olivia Dean,4,4,20
2026-01-17,5,https://charts-static.billboard.com/img/2025/11/ellalangley-0yx-choosintexas-3s2-180x180.jpg,Country,Choosin' Texas,Ella Langley,5,5,12
2026-01-17,6,https://charts-static.billboard.com/img/2024/02/djo-fyo-endofbeginning-lak-180x180.jpg,Alternative,End Of Beginning,Djo,16,6,23
2026-01-17,7,https://charts-static.billboard.com/img/2025/06/kehlani-b5q-folded-beh-180x180.jpg,R&B/Soul,Folded,Kehlani,6,6,30
2026-01-17,8,https://charts-static.billboard.com/img/2025/02/sombr-2ps-backtofriends-xkb-180x180.jpg,Alternative,Back To Friends,sombr,7,7,41
2026-01-17,9,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-opalite-05j-180x180.jpg,Pop,Opalite,Taylor Swift,8,2,14
2026-01-17,10,https://charts-static.billboard.com/img/2024/10/leonthomas-y3w-mutt-ch5-180x180.jpg,R&B/Soul,Mutt,Leon Thomas,9,6,48
2026-01-17,11,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Daisies,Justin Bieber,10,2,25
2026-01-17,12,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-igotbetter-8s9-180x180.jpg,Country,I Got Better,Morgan Wallen,11,7,30
2026-01-17,13,https://charts-static.billboard.com/img/2025/10/raye-azb-whereismyhusband-mtb-180x180.jpg,Pop,Where Is My Husband!,RAYE,13,13,15
2026-01-17,14,https://charts-static.billboard.com/img/2026/01/lil-uzi-vert-z30-whatyousaying-y59-180x180.jpg,Hip-Hop/Rap,What You Saying,Lil Uzi Vert,21,14,2
2026-01-17,15,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,So Easy (To Fall In Love),Olivia Dean,14,14,15
2026-01-17,16,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-20cigarettes-37w-180x180.jpg,Country,20 Cigarettes,Morgan Wallen,15,15,33
2026-01-17,17,https://charts-static.billboard.com/img/2025/12/poohshiesty-klv-fdo-1pe-180x180.jpg,Hip-Hop/Rap,FDO,Pooh Shiesty,12,12,4
2026-01-17,18,https://charts-static.billboard.com/img/2025/08/chris-brown-cyh-itdepends-6sf-180x180.jpg,R&B/Soul,It Depends,Chris BrownFeaturingBryson Tiller,17,16,23
2026-01-17,19,https://charts-static.billboard.com/img/2016/08/morgan-wallen-eos-180x180.jpg,Pop,What I Want,Morgan WallenFeaturingTate McRae,19,1,29
2026-01-17,20,https://charts-static.billboard.com/img/2025/10/tatemcrae-vd8-titfortat-qq9-180x180.jpg,Pop,Tit For Tat,Tate McRae,20,3,15
2026-01-17,21,https://charts-static.billboard.com/img/2025/07/katseye-xrz-gabriela-iea-180x180.jpg,Pop,Gabriela,KATSEYE,22,21,25
2026-01-17,22,https://charts-static.billboard.com/img/2025/06/sabrina-carpenter-l0r-manchild-cmz-180x180.jpg,Pop,Manchild,Sabrina Carpenter,18,1,27
2026-01-17,23,https://charts-static.billboard.com/img/2025/01/ravynlenae-qqs-lovemenot-et7-180x180.jpg,Pop,Love Me Not,Ravyn Lenae,24,5,36
2026-01-17,24,https://charts-static.billboard.com/img/2024/11/riley-green-flo-dontmindifido-5mc-180x180.jpg,Pop,Don't Mind If I Do,Riley GreenFeaturing Ella Langley,23,23,23
2026-01-17,25,https://charts-static.billboard.com/img/2016/09/gunna-t8f-180x180.jpg,Pop,wgft,GunnaFeaturingBurna Boy,25,25,22
2026-01-17,26,https://charts-static.billboard.com/img/2023/02/bigxthaplug-b4l-180x180.jpg,Hip-Hop/Rap,Hell At Night,BigXthaPlug Featuring Ella Langley,28,26,22
2026-01-17,27,https://charts-static.billboard.com/img/1984/09/prince-5k7-purplerain-6pm-180x180.jpg,Pop,Purple Rain,PrinceAnd The Revolution,-,2,19
2026-01-17,28,https://charts-static.billboard.com/img/2025/11/oliviadean-8k4-acoupleminutes-of9-180x180.jpg,Pop,A Couple Minutes,Olivia Dean,36,28,11
2026-01-17,29,https://charts-static.billboard.com/img/2026/01/katseye-xrz-internetgirl-tke-180x180.jpg,Pop,Internet Girl,KATSEYE,-,29,1
2026-01-17,30,https://charts-static.billboard.com/img/2021/01/mariahthescientist-nuo-180x180.jpg,R&B/Soul,Is It A Crime,Mariah The Scientist&Kali Uchis,27,27,22
2026-01-17,31,https://charts-static.billboard.com/img/2024/05/mylessmith-w4f-180x180.jpg,Singer/Songwriter,Nice To Meet You,Myles Smith,26,26,30
2026-01-17,32,https://charts-static.billboard.com/img/2025/03/russell-dickerson-aem-happentome-tcj-180x180.jpg,Pop,Happen To Me,Russell Dickerson,29,28,38
2026-01-17,33,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Yukon,Justin Bieber,30,17,26
2026-01-17,34,https://charts-static.billboard.com/img/2025/07/meganmoroney-ugl-6monthslater-74i-180x180.jpg,Pop,6 Months Later,Megan Moroney,31,30,29
2026-01-17,35,https://charts-static.billboard.com/img/2025/05/cody-johnson-0vx-thefall-rvi-180x180.jpg,Country,The Fall,Cody Johnson,34,34,15
2026-01-17,36,https://charts-static.billboard.com/img/2025/11/esdeekid-laa-180x180.jpg,Pop,4 Raws,EsDeeKid,38,36,4
2026-01-17,37,https://charts-static.billboard.com/img/2024/11/maxmcnown-0ht-bettermeforyoubrowneyes-h8h-180x180.jpg,Country,Better Me For You (Brown Eyes),Max McNown,32,32,30
2026-01-17,38,https://charts-static.billboard.com/img/2024/11/hudsonwestbrook-9ly-houseagain-zq0-180x180.jpg,Country,House Again,Hudson Westbrook,33,33,38
